DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,GRAZE,CAGE,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENT
PEB01,1,2008,9,22,n01a,u,8,5,64.45,0.58,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,9,1,34.13,11.43,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,9,2,46.13,9.27,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,9,3,44.71,0.79,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,9,4,42.79,9.92,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,9,5,31.09,20.91,,0.00,0.93,
PEB01,1,2008,9,17,n04a,u,10,1,88.26,1.43,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,10,2,52.79,9.60,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,10,3,20.41,10.47,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,10,4,37.01,33.04,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,10,5,41.31,3.11,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,11,1,40.61,6.27,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,11,2,102.28,17.01,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,11,3,69.60,4.46,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,11,4,87.94,3.06,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,11,5,61.95,0.00,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,12,1,51.32,0.25,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,12,2,83.66,28.27,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,12,3,23.82,8.54,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,12,4,25.78,4.51,,0.00,0.00,
PEB01,1,2008,9,17,n04a,u,12,5,69.40,1.41,,0.00,0.00,
PEB01,1,2008,9,22,n04a,u,13,1,57.18,3.07,,0.00,0.00,
PEB01,1,2008,9,22,n04a,u,13,2,91.35,0.89,,0.00,0.00,
PEB01,1,2008,9,22,n04a,u,13,3,84.41,1.53,,0.00,0.00,
PEB01,1,2008,9,22,n04a,u,13,4,92.53,8.77,,0.00,0.00,
PEB01,1,2008,9,22,n04a,u,13,5,72.51,7.28,,0.00,0.00,
PEB01,1,2008,9,23,n04a,u,14,1,94.88,14.43,,0.00,0.00,
PEB01,1,2008,9,23,n04a,u,14,2,39.35,9.76,,0.00,0.00,
PEB01,1,2008,9,23,n04a,u,14,3,41.35,17.72,,0.00,0.00,
PEB01,1,2008,9,23,n04a,u,14,4,62.71,5.76,,0.00,0.00,
PEB01,1,2008,9,23,n04a,u,14,5,64.95,4.98,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,15,1,8.72,58.87,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,15,2,15.44,64.43,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,15,3,25.07,92.66,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,15,4,15.98,28.99,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,15,5,86.05,19.92,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,16,1,36.07,27.28,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,16,2,23.45,21.62,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,16,3,16.89,28.39,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,16,4,50.54,34.86,,0.00,0.00,
PEB01,1,2008,9,24,n04a,u,16,5,31.89,35.11,,0.00,0.00,
PEB01,1,2008,9,22,n01b,u,17,1,58.36,2.53,,0.00,0.00,
PEB01,1,2008,9,22,n01b,u,17,2,50.14,1.32,,0.00,0.00,
PEB01,1,2008,9,22,n01b,u,17,3,62.93,2.92,,0.00,0.00,
PEB01,1,2008,9,22,n01b,u,17,4,62.70,3.83,,0.00,0.00,
PEB01,1,2008,9,22,n01b,u,17,5,82.19,2.93,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,18,1,106.50,2.01,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,18,2,36.14,7.54,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,18,3,69.69,2.31,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,18,4,73.20,2.79,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,18,5,82.30,3.78,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,19,1,49.58,43.77,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,19,2,89.54,0.00,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,19,3,64.13,0.48,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,19,4,115.73,4.03,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,19,5,95.86,1.14,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,20,1,82.56,0.10,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,20,2,75.35,3.76,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,20,3,82.21,3.68,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,20,4,102.18,14.90,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,20,5,65.35,7.91,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,21,1,66.89,0.67,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,21,2,68.75,0.43,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,21,3,137.07,0.57,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,21,4,60.98,5.03,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,21,5,80.62,1.40,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,22,1,61.41,0.00,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,22,2,58.88,0.00,,0.00,3.64,
PEB01,1,2008,9,19,n01b,u,22,3,57.52,0.00,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,22,4,45.35,0.00,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,22,5,57.98,0.00,,0.00,3.78,
PEB01,1,2008,9,19,n01b,u,23,1,130.73,0.77,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,23,2,125.06,0.20,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,23,3,95.89,1.97,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,23,4,61.73,1.27,,0.00,0.00,
PEB01,1,2008,9,19,n01b,u,23,5,124.71,1.70,,0.00,0.00,
PEB01,1,2008,9,18,n01b,u,24,1,49.43,11.08,,0.00,0.00,
PEB01,1,2008,9,18,n01b,u,24,2,52.41,2.02,,0.00,0.00,
PEB01,1,2008,9,18,n01b,u,24,3,69.82,1.77,,0.00,0.00,
PEB01,1,2008,9,18,n01b,u,24,4,122.62,1.42,,0.00,0.00,
PEB01,1,2008,9,18,n01b,u,24,5,40.87,52.06,,0.00,0.00,
PEB01,1,2008,9,23,n04d,u,25,1,43.64,8.73,,53.66,0.00,
PEB01,1,2008,9,23,n04d,u,25,2,12.44,42.58,,22.69,0.00,
PEB01,1,2008,9,23,n04d,u,25,3,36.03,0.78,,51.91,0.00,
PEB01,1,2008,9,23,n04d,u,25,4,27.35,17.19,,29.68,0.00,
PEB01,1,2008,9,23,n04d,u,25,5,24.29,0.13,,31.92,0.00,
PEB01,1,2008,9,23,n04d,u,26,1,54.31,0.64,,31.84,0.00,
PEB01,1,2008,9,23,n04d,u,26,2,14.65,23.34,,52.40,0.00,
PEB01,1,2008,9,23,n04d,u,26,3,39.28,0.67,,20.90,0.00,
PEB01,1,2008,9,23,n04d,u,26,4,37.82,5.23,,23.31,0.00,
PEB01,1,2008,9,23,n04d,u,26,5,26.69,6.53,,28.82,9.50,
PEB01,1,2008,9,22,n04d,u,27,1,40.02,0.17,,35.90,3.90,
PEB01,1,2008,9,22,n04d,u,27,2,40.45,2.52,,35.95,0.00,
PEB01,1,2008,9,22,n04d,u,27,3,93.68,2.57,,42.21,0.00,
PEB01,1,2008,9,22,n04d,u,27,4,31.96,0.00,,35.25,27.75,
PEB01,1,2008,9,22,n04d,u,27,5,39.81,0.00,,46.43,30.32,
PEB01,1,2008,9,22,n04d,u,28,1,28.28,0.00,,97.11,92.44,woody=dogwood
PEB01,1,2008,9,22,n04d,u,28,2,44.45,0.52,,28.21,28.06,
PEB01,1,2008,9,22,n04d,u,28,3,19.66,0.72,,19.43,0.00,
PEB01,1,2008,9,22,n04d,u,28,4,54.67,0.42,,37.13,10.56,
PEB01,1,2008,9,22,n04d,u,28,5,11.64,0.05,,41.34,4.84,
PEB01,1,2008,9,18,n04d,u,29,1,27.66,0.00,,19.59,0.00,
PEB01,1,2008,9,18,n04d,u,29,2,53.14,0.00,,21.42,0.00,
PEB01,1,2008,9,18,n04d,u,29,3,38.62,0.34,,140.47,0.00,
PEB01,1,2008,9,18,n04d,u,29,4,27.45,0.00,,26.48,0.00,
PEB01,1,2008,9,18,n04d,u,29,5,35.53,5.57,,87.77,0.00,
PEB01,1,2008,9,18,n04d,u,30,1,55.44,4.81,,29.02,0.00,
PEB01,1,2008,9,18,n04d,u,30,2,22.57,11.92,,40.21,0.00,
PEB01,1,2008,9,18,n04d,u,30,3,57.19,0.00,,32.65,0.00,
PEB01,1,2008,9,18,n04d,u,30,4,33.49,2.81,,63.30,1.19,
PEB01,1,2008,9,18,n04d,u,30,5,33.59,3.90,,38.76,0.00,
PEB01,1,2008,9,18,n04d,u,31,1,42.62,4.35,,119.84,0.06,
PEB01,1,2008,9,18,n04d,u,31,2,48.39,2.04,,49.45,5.58,
PEB01,1,2008,9,18,n04d,u,31,3,35.78,2.22,,24.30,0.00,
PEB01,1,2008,9,18,n04d,u,31,4,44.81,0.75,,88.19,7.54,
PEB01,1,2008,9,18,n04d,u,31,5,66.01,2.68,,39.86,0.00,
PEB01,1,2008,9,18,n04d,u,32,1,56.40,0.56,,33.56,0.00,
PEB01,1,2008,9,18,n04d,u,32,2,28.35,1.26,,39.46,0.00,
PEB01,1,2008,9,18,n04d,u,32,3,33.81,0.01,,18.88,0.00,
PEB01,1,2008,9,18,n04d,u,32,4,57.82,0.19,,25.61,0.00,
PEB01,1,2008,9,18,n04d,u,32,5,28.43,1.22,,21.41,0.00,
PEB01,1,2009,9,15,n01a,g,1,1,43.25,10.77,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,1,2,57.20,15.51,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,1,3,27.95,3.50,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,1,4,43.83,0.69,,0.00,0.00,forb=leaves only
PEB01,1,2009,9,15,n01a,g,1,5,43.63,4.29,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,2,1,40.18,1.96,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,2,2,48.54,0.30,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,2,3,32.00,15.06,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,2,4,51.08,4.63,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,2,5,97.09,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,3,1,75.95,0.88,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,3,2,52.88,2.90,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,3,3,59.11,2.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,3,4,57.48,2.13,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,3,5,69.38,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,4,1,46.51,10.96,,0.00,3.61,
PEB01,1,2009,9,15,n01a,g,4,2,38.09,6.75,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,4,3,31.42,25.01,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,4,4,95.72,13.57,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,4,5,56.11,2.35,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,5,1,52.49,0.54,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,5,2,62.32,0.00,,0.00,0.19,
PEB01,1,2009,9,17,n01a,g,5,3,73.62,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,5,4,73.99,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,5,5,61.17,0.58,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,6,1,80.97,0.55,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,6,2,32.76,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,6,3,93.29,23.25,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,6,4,57.41,1.27,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,6,5,64.83,8.37,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,7,1,38.38,0.13,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,7,2,81.04,0.11,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,7,3,35.02,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,g,7,4,73.85,0.39,,0.00,4.02,
PEB01,1,2009,9,17,n01a,g,7,5,52.56,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,8,1,38.43,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,8,2,58.42,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,8,3,41.83,2.98,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,8,4,36.78,3.99,,0.00,0.00,
PEB01,1,2009,9,15,n01a,g,8,5,62.37,3.26,,0.00,0.00,
PEB01,1,2009,9,16,n04a,g,9,1,36.39,2.74,,36.21,0.00,
PEB01,1,2009,9,16,n04a,g,9,2,50.56,1.58,,38.08,0.00,
PEB01,1,2009,9,16,n04a,g,9,3,33.34,5.06,,48.62,0.52,
PEB01,1,2009,9,16,n04a,g,9,4,36.18,2.04,,30.32,0.00,
PEB01,1,2009,9,16,n04a,g,9,5,39.29,0.00,,28.00,0.00,
PEB01,1,2009,9,18,n04a,g,10,1,42.19,0.34,,40.50,0.00,
PEB01,1,2009,9,18,n04a,g,10,2,49.24,1.07,,28.10,2.63,
PEB01,1,2009,9,18,n04a,g,10,3,41.54,1.22,,48.99,0.00,
PEB01,1,2009,9,18,n04a,g,10,4,53.99,2.48,,39.13,0.00,
PEB01,1,2009,9,18,n04a,g,10,5,27.33,1.24,,65.49,0.00,
PEB01,1,2009,9,18,n04a,g,11,1,112.53,0.25,,71.55,0.00,
PEB01,1,2009,9,18,n04a,g,11,2,63.67,0.00,,24.31,0.00,
PEB01,1,2009,9,18,n04a,g,11,3,43.99,0.00,,35.95,0.00,
PEB01,1,2009,9,18,n04a,g,11,4,58.77,0.22,,56.03,0.00,
PEB01,1,2009,9,18,n04a,g,11,5,33.09,0.00,,37.53,0.00,
PEB01,1,2009,9,18,n04a,g,12,1,26.57,0.00,,44.99,0.00,
PEB01,1,2009,9,18,n04a,g,12,2,48.92,0.00,,22.87,0.00,
PEB01,1,2009,9,18,n04a,g,12,3,105.25,0.00,,46.48,0.00,
PEB01,1,2009,9,18,n04a,g,12,4,41.82,4.17,,34.02,0.00,
PEB01,1,2009,9,18,n04a,g,12,5,28.84,1.78,,38.10,0.00,
PEB01,1,2009,9,18,n04a,g,13,1,15.54,0.22,,39.56,0.00,
PEB01,1,2009,9,18,n04a,g,13,2,29.95,0.00,,30.24,0.00,
PEB01,1,2009,9,18,n04a,g,13,3,30.32,1.03,,35.31,0.00,
PEB01,1,2009,9,18,n04a,g,13,4,45.72,0.00,,69.53,0.00,
PEB01,1,2009,9,18,n04a,g,13,5,47.50,0.22,,69.61,0.00,
PEB01,1,2009,9,18,n04a,g,14,1,58.25,0.26,,34.10,0.00,
PEB01,1,2009,9,18,n04a,g,14,2,63.75,0.00,,49.26,2.92,
PEB01,1,2009,9,18,n04a,g,14,3,40.66,0.00,,27.91,2.19,
PEB01,1,2009,9,18,n04a,g,14,4,57.28,0.00,,57.39,0.81,
PEB01,1,2009,9,18,n04a,g,14,5,58.78,1.18,,42.05,15.66,
PEB01,1,2009,9,18,n04a,g,15,1,30.84,34.04,,44.19,0.00,
PEB01,1,2009,9,18,n04a,g,15,2,18.96,9.17,,71.36,0.00,
PEB01,1,2009,9,18,n04a,g,15,3,46.01,17.98,,88.04,0.00,
PEB01,1,2009,9,18,n04a,g,15,4,69.95,7.15,,71.33,0.00,
PEB01,1,2009,9,18,n04a,g,15,5,28.56,30.79,,48.91,0.00,
PEB01,1,2009,9,18,n04a,g,16,1,40.33,0.01,,24.21,0.00,
PEB01,1,2009,9,18,n04a,g,16,2,61.84,0.15,,23.70,0.00,
PEB01,1,2009,9,18,n04a,g,16,3,71.27,1.65,,50.04,0.00,
PEB01,1,2009,9,18,n04a,g,16,4,77.77,0.00,,15.63,0.00,
PEB01,1,2009,9,18,n04a,g,16,5,79.03,0.00,,38.75,0.00,
PEB01,1,2009,9,22,n01b,g,17,1,65.23,0.00,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,17,2,65.63,0.00,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,17,3,71.22,0.00,,0.00,0.26,
PEB01,1,2009,9,22,n01b,g,17,4,52.95,0.00,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,17,5,55.05,0.21,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,18,1,65.43,4.59,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,18,2,20.57,11.56,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,18,3,42.06,17.14,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,18,4,51.77,18.58,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,18,5,51.50,13.17,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,19,1,109.24,1.79,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,19,2,64.24,0.84,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,19,3,66.15,115.34,,0.00,0.58,forb=goldenrod
PEB01,1,2009,9,22,n01b,g,19,4,77.78,0.72,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,19,5,124.89,1.07,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,20,1,44.35,2.41,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,20,2,68.05,13.81,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,20,3,2.00,71.56,,0.00,0.00,
PEB01,1,2009,9,22,n01b,g,20,4,58.30,43.62,,0.00,0.16,
PEB01,1,2009,9,22,n01b,g,20,5,57.81,17.99,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,21,1,29.83,4.26,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,21,2,58.89,0.98,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,21,3,45.30,2.77,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,21,4,46.15,4.40,,0.00,0.66,
PEB01,1,2009,9,17,n01b,g,21,5,57.03,3.21,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,22,1,35.95,5.43,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,22,2,48.73,0.75,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,22,3,29.09,1.90,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,22,4,66.07,0.84,,0.00,0.00,
PEB01,1,2009,9,17,n01b,g,22,5,55.70,0.01,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,23,1,52.03,24.72,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,23,2,57.72,0.49,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,23,3,56.19,0.01,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,23,4,55.86,4.40,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,23,5,66.02,0.00,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,24,1,62.98,0.16,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,24,2,86.79,0.00,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,24,3,64.93,7.33,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,24,4,68.22,1.18,,0.00,0.00,
PEB01,1,2009,9,18,n01b,g,24,5,79.21,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,25,1,49.32,0.68,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,25,2,53.53,4.74,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,25,3,37.96,14.07,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,25,4,31.79,15.62,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,25,5,35.46,11.74,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,26,1,22.78,32.49,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,26,2,47.02,17.20,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,26,3,36.98,21.00,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,26,4,29.53,24.85,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,26,5,23.81,0.09,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,27,1,50.70,1.51,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,27,2,45.33,38.06,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,27,3,37.41,1.22,,0.00,0.42,
PEB01,1,2009,9,17,n04d,g,27,4,32.29,1.84,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,27,5,46.35,1.16,,0.00,1.85,
PEB01,1,2009,9,17,n04d,g,28,1,45.99,7.44,,0.00,39.34,
PEB01,1,2009,9,17,n04d,g,28,2,72.79,7.62,,0.00,0.00,
PEB01,1,2009,9,17,n04d,g,28,3,11.64,0.00,,0.00,17.71,
PEB01,1,2009,9,17,n04d,g,28,4,21.60,7.46,,0.00,151.92,
PEB01,1,2009,9,17,n04d,g,28,5,5.17,4.09,,0.00,111.86,
PEB01,1,2009,9,16,n04d,g,29,1,62.38,1.04,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,29,2,59.62,0.00,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,29,3,60.42,0.00,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,29,4,56.65,5.00,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,29,5,52.69,0.38,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,30,1,37.96,5.51,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,30,2,49.22,0.54,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,30,3,47.96,0.34,,0.00,5.65,
PEB01,1,2009,9,16,n04d,g,30,4,102.14,0.16,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,30,5,50.11,13.09,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,31,1,56.84,4.18,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,31,2,51.27,5.75,,0.00,7.33,
PEB01,1,2009,9,16,n04d,g,31,3,51.35,2.41,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,31,4,44.08,2.57,,0.00,30.46,
PEB01,1,2009,9,16,n04d,g,31,5,41.48,5.09,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,32,1,49.49,0.00,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,32,2,62.51,1.41,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,32,3,64.88,1.25,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,32,4,38.80,0.00,,0.00,0.00,
PEB01,1,2009,9,16,n04d,g,32,5,43.40,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,1,1,78.81,1.12,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,1,2,66.01,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,1,3,88.79,2.22,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,1,4,50.25,0.00,,0.00,3.92,
PEB01,1,2009,9,15,n01a,u,1,5,116.92,0.04,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,2,1,26.48,0.68,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,2,2,91.40,3.12,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,2,3,25.95,2.07,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,2,4,57.88,4.28,,0.00,3.51,
PEB01,1,2009,9,15,n01a,u,2,5,52.32,1.74,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,3,1,74.60,3.09,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,3,2,94.07,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,3,3,85.49,11.66,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,3,4,51.05,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,3,5,30.78,5.52,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,4,1,50.04,19.98,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,4,2,48.37,10.65,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,4,3,57.81,2.85,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,4,4,54.91,5.74,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,4,5,28.92,31.98,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,5,1,55.09,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,5,2,48.00,49.10,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,5,3,43.77,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,5,4,75.50,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,5,5,54.75,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,6,1,41.63,0.05,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,6,2,81.71,0.50,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,6,3,69.93,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,6,4,56.53,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,6,5,31.71,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,7,1,42.26,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,7,2,56.04,0.22,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,7,3,48.52,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,7,4,42.97,0.00,,0.00,0.00,
PEB01,1,2009,9,17,n01a,u,7,5,51.87,0.02,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,8,1,63.05,1.94,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,8,2,53.47,0.07,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,8,3,79.42,0.00,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,8,4,141.45,5.08,,0.00,0.00,
PEB01,1,2009,9,15,n01a,u,8,5,39.78,0.00,,0.00,0.00,
PEB01,1,2009,9,16,n04a,u,9,1,38.88,0.02,,17.66,0.00,
PEB01,1,2009,9,16,n04a,u,9,2,47.04,2.60,,41.06,0.00,
PEB01,1,2009,9,16,n04a,u,9,3,36.15,13.05,,16.71,0.00,
PEB01,1,2009,9,16,n04a,u,9,4,22.56,0.70,,10.74,0.00,
PEB01,1,2009,9,16,n04a,u,9,5,18.10,0.21,,30.19,1.04,
PEB01,1,2009,9,18,n04a,u,10,1,64.42,0.96,,50.19,0.00,
PEB01,1,2009,9,18,n04a,u,10,2,33.76,0.18,,35.44,0.00,
PEB01,1,2009,9,18,n04a,u,10,3,25.44,0.00,,29.32,0.00,
PEB01,1,2009,9,18,n04a,u,10,4,20.32,0.00,,39.24,0.00,
